KAISHA_CODE,TOSAN_FLG,URIAGE,JUGYOIN_SU,SHIHON_KIN,SOU_SHIHON,JIKO_SHIHON,SO_SHIHON_KEIJO_RIEKI_RITU,SO_SHIHON_KIGYO_SHUEKI_RITU,SO_SHIHON_ZEIBIKIMAE_RIEKI_RITU,URIAGE_EIGYO_HIYO_RITU,URIAGE_GENKA_RITU,URIAGE_HANKANHI_RITU,URIAGE_EIGYO_GAI_SHUEKI_RITU,URIAGE_EIGYO_GAI_HIYO_RITU,URIAGE_KEIJO_RIEKI_RITU,URIAGE_ZEIBIKIMAE_RIEKI_RITU,URIAGE_TOKI_RIEKI_RITU,URIAGE_KINYU_SHUSHI_RITU,URIAGE_KINRI_FUTAN_RITU,SHIHON_KIN_BAI_RITU,SO_SHIHON_KAITEN_KIKAN,KOTEI_SHISAN_KAITEN_KIKAN,YUKEI_KOTEI_SHISAN_KAITEN_KIKAN,URIKAKE_KAITEN_KIKAN,TANAOROSHI_KAITEN_KIKAN,SHOHIN_KAITEN_KIKAN,KAIIRE_SAIMU_KAITEN_KIKAN,SHIHARAI_TEGATA_KAITEN_KIKAN,KAIKAKE_KAITEN_KIKAN,GEN_YOKIN_TEMOCHI_NISSU
C06672,0,1516354,102,30000,1406,149,3.56,4.79,3.29,97.23,78.18,19.05,0.79,0.92,2.64,2.44,2.4,-0.77,0.91,4.98,8.91,5.21,3.72,1.89,0.32,0.06,2.01,1.4,0.6,27.36
C06674,0,397577,0,3000,157,66,37.78,39.59,41.96,77.57,62.19,15.39,0.79,0.63,22.58,22.58,15.57,-0.4,0.4,22.24,3.8,1.83,0.01,1.34,0,0,0.73,0,0.73,5.83
C06708,0,502616,25,10000,489,151,1.14,1.43,0.94,99.53,82.91,16.62,0.78,0.36,0.89,0.73,0.71,0.16,0.23,15.14,9.35,3.26,2.25,2.86,0.33,0.25,3.33,2.67,0.66,48.65
C06713,0,11979811,370,700000,8162,3106,0.47,0.47,0.47,100.46,86.67,13.79,0.78,0.06,0.26,0.26,-6.39,0.03,0,4.44,6.54,2.44,1.82,2.12,0.24,0.05,1.81,0.18,1.63,0.94
C06715,0,191918,15,10000,199,54,-3.44,-2.09,0.99,101.82,73.92,27.9,0.78,1.82,-2.87,0.83,0.8,-0.55,1.13,5.47,9.99,3.4,0.78,2.27,0.34,0,2.31,1.93,0.38,38.87
C06716,0,487672,24,10000,455,358,14.36,14.36,12.92,89.92,68.54,21.38,0.78,0.12,10.73,9.65,6.4,0,0,35.82,8.97,3.95,3.26,1.18,0.06,0.02,0.51,0,0.51,96.17
C06722,0,178436,21,20000,88,11,-6.16,-4.75,-6.07,101.94,45.13,56.81,0.77,1.28,-2.46,-2.42,-2.5,-0.56,0.56,0.6,4.78,0.78,0.31,2.7,0.03,0.03,0.85,0,0.85,40.12
C06734,0,1463532,169,45000,2766,312,3.3,4.9,-14.22,93.36,75.94,17.43,0.77,2.42,4.99,-21.5,-21.55,-2.36,2.42,6.96,18.14,15.1,14.84,1.75,0.26,0,2.58,1.9,0.69,16.77
C06755,0,419757,21,30000,567,100,0.2,1.58,0.2,98.95,86.99,11.97,0.77,1.6,0.22,0.22,0.18,-1.4,1.48,3.34,12.98,3.26,2.98,1.18,0.19,0,1.69,0.82,0.87,136.44
C06756,0,198244,2,10000,206,33,2.52,3.57,2.52,97.81,65.65,32.16,0.77,0.87,2.1,2.1,1.37,-0.87,0.87,3.34,9.98,7,6.76,0.87,0.02,0.02,1.59,0,1.59,59.66
C06762,0,777916,88,20000,596,82,10.02,10.78,6.27,94.12,36.78,57.34,0.77,0.51,6.14,3.84,2.21,-0.47,0.47,4.13,7.36,2.5,1.89,1.79,0.02,0,0.88,0.61,0.27,81.75
C06826,0,816731,26,3000,714,136,3.36,4.58,3.36,97.55,49.77,47.78,0.76,0.86,2.35,2.35,1.17,-0.82,0.85,45.38,8.39,2.03,1.36,1.74,0.16,0,2.83,1.81,1.02,43.01
C06853,0,1643568,99,100000,3374,1789,0.21,1,0.21,93.48,72.12,21.35,0.75,6.93,0.35,0.35,0.35,-1.3,1.3,17.9,19.71,8.52,4.8,8.76,0.16,0.04,1.26,0.92,0.34,12.35
C06858,0,1085316,42,50000,3331,521,0.48,1.35,0.21,97.16,56.94,40.21,0.75,2.41,1.18,0.51,0.23,-2.06,2.13,10.43,29.47,25.83,25.55,0.64,0.46,0,1.64,1.21,0.44,33.99
C06865,0,368696,38,30000,378,327,1.48,1.48,-1.01,99.45,77.89,21.55,0.75,0.09,1.21,-0.83,-0.96,0.38,0,10.92,9.86,6.21,3.05,1.36,0.13,0,0.81,0.04,0.78,31.13
C06888,0,1218018,80,63500,1185,47,1.1,2.39,0.92,98.73,83.12,15.61,0.74,1.15,0.85,0.72,0.69,-0.97,1.01,0.75,9.34,3.71,3.23,1.05,0.87,0.11,1.24,0.59,0.65,109.7
C06907,0,1553433,95,30000,2492,291,0.11,1.54,0.56,98.75,78.41,20.34,0.74,1.85,0.15,0.71,0.31,-1.66,1.84,9.72,15.4,7.95,6.53,4.38,0.91,0.52,1.91,1.19,0.71,47.26
C06927,0,203865,2,10000,374,215,1.45,2.24,0.98,97.46,87.48,9.98,0.74,1.16,2.12,1.43,1.03,-0.89,1.16,21.52,17.61,14.53,8.21,1.15,0.27,0.27,1.05,0,1.05,46.46
C06934,0,660666,64,51500,1416,1035,1.71,2.24,1.73,96.85,85.29,11.56,0.74,0.96,2.93,2.97,2.67,-0.69,0.9,20.11,20.59,6.52,4.86,2.88,0.12,0,0.11,0.11,0,263.57
C06967,0,846068,47,12500,1403,29,0.13,1.55,0.52,98.67,81.84,16.82,0.73,1.89,0.17,0.69,0.65,-1.89,1.89,2.39,15.93,12.2,11.61,1.84,0.63,0.43,2.92,2.28,0.64,13.9
C06979,0,1117391,101,20000,1294,396,0.46,0.93,0.15,99.87,82.55,17.32,0.73,0.43,0.43,0.14,0.07,-0.35,0.43,19.83,11.12,6.52,5.65,1.85,0.32,0.04,1.42,0.96,0.46,47.74
C07000,0,7387829,232,180000,9292,5302,7.58,7.85,7.28,92.78,68.4,24.38,0.72,0.32,7.63,7.32,3.96,-0.17,0.27,29.46,12.08,9.9,8.9,0.46,0.15,0.07,0.48,0,0.48,38.98
C07050,0,974425,107,10000,1012,429,-2.81,-2.34,-2.82,102.67,71.99,30.67,0.72,0.39,-2.33,-2.34,-2.36,-0.34,0.39,42.94,9.97,3.46,0.13,1.81,0.09,0,0.89,0,0.89,125.72
C07055,0,1375556,106,27450,3948,955,2.73,4.15,2.2,90.82,60.35,30.48,0.72,3.62,6.27,5.05,3.2,-3.2,3.27,34.8,27.56,24.2,23.81,1.2,0.77,0,0.97,0,0.97,20.57
C07060,1,55526,10,21000,207,-16,0.52,4.82,0.52,86.34,18.67,67.66,0.72,12.83,1.55,1.55,1.28,-8.88,9.25,-0.77,35.79,11.1,0.97,8.76,6.74,4.67,0.32,0,0.32,9.51
C07082,1,95095,6,10000,136,2,-15.9,-13.31,-18.45,116.01,26.78,89.23,0.71,2.98,-18.27,-21.2,-16.86,-2.98,2.98,0.29,13.79,3.76,1.49,3.28,0.92,0.92,0.45,0,0.45,11.01
C07086,0,994364,34,98000,1104,234,0.19,1.91,0.19,98.74,67.44,31.31,0.71,1.8,0.17,0.17,0.06,-1.53,1.53,2.4,10.66,3.65,2.76,2.69,2.64,2.64,2.12,1.1,1.02,31.36
C07130,0,1341739,157,40000,1185,306,1.07,1.9,-0.56,99.35,84.18,15.17,0.7,0.59,0.76,-0.39,-0.41,-0.57,0.59,7.67,8.48,4.01,3.33,1.33,0.15,0.04,0,0,0,59.69
C07152,0,410150,15,80000,764,153,2.67,5.21,2.67,91.49,60.93,30.56,0.7,5.22,3.98,3.98,3.94,-3.5,3.78,1.92,17.89,10.54,6.63,1.51,3.17,2.96,1.63,1.1,0.53,22.22
C07161,0,594587,35,45000,814,38,3.5,6.33,3.5,93.76,79.13,14.64,0.7,3.1,3.83,3.83,3.8,-3.1,3.1,0.86,13.16,6.88,6.26,2.12,0.29,0.29,2.5,1.86,0.64,55.09
C07163,0,728645,55,13500,715,-5,-1.21,0.1,-1.21,100.6,90.27,10.32,0.7,1.06,-0.95,-0.95,-0.95,-0.89,1.03,-0.41,9.43,6.81,5.44,1.44,0.36,0.03,2.13,1.33,0.8,11.4
C07173,0,403708,53,20000,435,148,0.73,1.49,0.73,99.4,69.79,29.61,0.69,0.65,0.63,0.63,0.6,-0.62,0.65,7.41,10.36,3.79,3.37,1.46,0.2,0.05,1.82,1.34,0.48,135.75
C07201,0,1073333,46,10000,811,34,3.41,4.89,3.41,96.8,79.16,17.63,0.69,1.83,2.06,2.06,1.91,-0.88,0.89,3.5,7.26,4,1.32,1.07,1.11,1.04,1.47,0.88,0.59,22.4
C07202,0,957668,15,30000,951,381,1.31,2.14,0.41,98.98,92.41,6.57,0.69,0.66,1.04,0.33,0.24,-0.66,0.66,12.7,9.54,0.34,0.06,1.77,0,0,0.18,0.18,0,205.47
C07229,0,89326,5,10000,107,-3,-3.76,-2.78,-3.76,91.66,67.66,24,0.69,12.66,-3.63,-3.63,-3.69,-0.94,0.94,-0.38,11.58,2.29,0.07,3.43,5.78,5.6,4.62,0,4.62,1.19
C07231,0,218482,31,10000,150,24,0.4,1.63,0.4,99.78,74.35,25.43,0.68,0.68,0.22,0.22,0.19,-0.67,0.68,2.45,6.62,3,2.67,2.29,0.08,0,0.39,0.11,0.28,31.95
C07264,0,1380157,90,30000,1480,134,1.78,2.49,1.02,98.53,77.19,21.33,0.68,0.62,1.53,0.87,0.13,-0.61,0.61,4.49,10.3,6.48,5.56,2.27,0.41,0.27,1.85,0.67,1.18,10.13
C07277,0,609160,41,39600,508,235,1.43,1.76,1.43,99.25,78.26,20.99,0.68,0.47,0.96,0.96,0.88,-0.21,0.22,5.95,8.02,1.82,1.07,1.51,1.13,0.09,1.92,0.11,1.81,64.12
C07280,0,1579356,95,100000,1482,88,0.29,2.64,0.57,98.63,85.46,13.18,0.68,1.83,0.22,0.43,0.62,-1.71,1.77,0.3,9.01,5.2,4.38,2.19,0.36,0,3.23,2.43,0.8,23.99
C07285,0,725580,73,10000,567,148,3.62,4.19,3.2,97.87,75.79,22.08,0.67,0.52,2.27,2,1.35,-0.31,0.36,14.86,7.51,3.55,3,1.57,0.65,0.16,1.59,0.96,0.63,45.17
C07296,0,4903504,283,168000,5868,2617,2.58,3.17,2.47,97.58,76.22,21.36,0.67,0.63,2.47,2.36,1.12,-0.54,0.56,15.5,11.49,6.76,6.27,1.65,0.92,0.62,1.45,0.92,0.53,41.32
C07310,0,362870,26,10000,432,74,0.06,0.72,1.21,99.82,73.52,26.3,0.67,0.79,0.06,1.16,1.11,-0.39,0.63,7.4,11.44,3.66,0.98,2.69,0.68,0.18,2.74,1.7,1.04,97.04
C07322,0,7277061,247,200000,8617,3775,2.51,2.53,1.51,98.17,66.79,31.39,0.67,0.12,2.37,1.43,0.89,0.27,0.02,18.88,11.37,2.12,1.19,2.29,0.7,0.61,0.76,0,0.76,172.42
C07368,0,221940,11,13000,169,92,14.12,14.68,14.12,91.67,46.01,45.66,0.66,0.34,8.65,8.65,5.87,-0.34,0.34,7.13,7.35,3.68,1.67,1.48,0.02,0,0,0,0,65.94
C07378,0,841011,45,30000,591,210,4.42,5.1,4.52,97.79,77.75,20.04,0.66,0.39,2.49,2.55,2.53,-0.38,0.39,7.01,6.76,2.25,2.12,2.62,0.21,0,1.55,0.43,1.11,24.07
C07391,0,307448,20,10000,243,-35,5.73,8.16,5.71,95.49,73.67,21.81,0.65,1.54,3.62,3.61,3.58,-1.54,1.54,-3.57,7.59,5.04,1.85,1.85,0.12,0.04,2.33,0.51,1.82,14.1
C07414,1,1100718,22,90000,1715,266,0.59,2.94,0.64,96.97,62.57,34.4,0.65,2.95,0.73,0.8,0.74,-2.83,2.93,2.96,14.96,2.86,0.14,1.7,3.32,2.71,4.39,3.66,0.07,172.32
C07427,0,72284,10,10000,45,-9,-25.33,-24.35,-25.26,112.9,73.56,39.34,0.65,0.49,-12.74,-12.71,-12.81,-0.48,0.49,-0.95,6.04,2.76,2.01,1.15,0.12,0,1.02,0,1.02,57.51
C07435,0,548499,56,45500,1013,65,0.58,2.12,0.25,94.42,70.67,23.75,0.64,5.36,0.86,0.37,0.18,-2.26,2.28,1.44,17.74,10.02,6.3,4.01,0.8,0.05,1.45,0.69,0.76,46.09
C07458,0,1670349,109,98000,1712,94,0.72,1.81,0.5,99.16,75.96,23.2,0.64,0.9,0.59,0.41,0.39,-0.85,0.9,0.96,9.84,3.36,3.01,1.86,0.51,0,1.47,1.25,0.22,71.62
C07475,0,3496437,177,540875,3696,3002,13.46,13.46,13.34,89.26,65.65,23.6,0.64,0,11.39,11.28,6.41,0.36,0,5.53,10.15,1.4,0.13,3.89,0.16,0.11,0.63,0,0.63,77.87
C07479,0,913344,63,40000,1148,401,-0.42,0.09,-1.11,100.55,80.36,20.19,0.64,0.51,-0.42,-1.12,-1.22,-0.39,0.51,10.04,12.08,3.78,2.28,1.25,0.43,0.1,2.09,1.94,0.15,184.71
C07481,0,338031,33,10000,375,-46,-10.78,-8.99,-14.91,106.48,84.59,21.89,0.63,3.71,-9.57,-13.23,-13.53,-1.59,1.59,-4.65,10.65,7.9,7.52,1.93,0.36,0,2.05,1.09,0.97,13.07
C07495,0,23672,1,8000,37,1,1.44,3.12,1.44,96.7,61.32,35.38,0.63,2.11,1.82,1.82,1.58,-2.11,2.11,0.21,15.15,1.11,0.73,1.29,12.36,9.7,2.65,0,2.65,11.5
C07530,0,2037604,82,70000,1783,106,0.32,1.77,-1.02,99.33,83.81,15.53,0.63,1.07,0.23,-0.71,-0.73,-0.93,1.01,1.51,8.4,4.37,3.72,1.65,0.4,0,1.85,1.4,0.44,43.19
C07539,0,1836592,90,10000,2854,2460,2.93,2.97,2.82,96.92,80.03,16.89,0.62,0.06,3.64,3.51,3.5,-0.01,0.06,246.07,14.92,5.13,3.81,1.34,0.15,0.01,0.54,0,0.54,243.87
C07557,0,735573,48,50000,856,488,1.81,2.11,1.15,98.65,74.34,24.32,0.62,0.28,1.69,1.07,0.99,0.03,0.28,9.78,11.18,7.2,6.16,1.34,0.22,0.06,1.03,0.89,0.14,60.73
C07593,0,395922,5,10000,95,12,9.98,10.76,9.98,98.55,79.39,19.17,0.62,0.15,1.92,1.92,1.89,-0.15,0.15,1.25,2.31,0.23,0.04,0.98,0.21,0,0.78,0,0.78,25.64
C07602,0,167752,10,10000,59,-9,20.47,21.82,20.47,94.44,47,47.44,0.61,0.4,5.77,5.77,5.74,-0.37,0.38,-0.97,3.38,0.33,0.01,0.66,0,0,0.38,0,0.38,61.64
C07627,0,928004,45,15000,1273,82,0.59,1.7,0.15,98.69,75.31,23.38,0.61,1.27,0.65,0.17,0.01,-1.2,1.22,5.53,13.18,10.37,9.33,1.4,0.28,0.03,1.47,1.02,0.46,23.49
C07631,0,876892,57,10000,555,93,3.15,4.17,2.17,98.24,76.13,22.11,0.61,0.77,1.6,1.1,0.96,-0.5,0.52,9.36,6.09,2.46,2.05,1.28,0.48,0.06,1.29,0.77,0.52,23.98
C07635,0,1155072,50,48000,754,34,23.26,25.28,23.26,87.4,72.5,14.9,0.61,1.05,12.16,12.16,11.33,-1.03,1.05,0.72,6.27,2.07,1.58,2.31,0.07,0.03,2.77,1.86,0.91,33.96
C07646,0,3739392,210,65000,2772,684,2.72,3.57,2.6,98.48,81.06,17.42,0.61,0.52,1.61,1.54,0.98,-0.5,0.5,10.53,7.12,2.16,2.1,1.57,1.51,0.67,2.62,1.93,0.69,32.98
C07647,0,418789,42,10000,360,68,-2.73,-1.38,-2.79,101.51,77.97,23.54,0.61,0.97,-1.87,-1.92,-1.92,-0.71,0.93,6.84,8.25,3.12,1.76,1.43,0.35,0.19,0.74,0,0.74,66.38
C07652,0,809600,47,460,434,31,8.31,8.96,6.54,96.72,69.42,27.3,0.61,0.33,3.57,2.81,2.81,-0.28,0.28,68.57,5.16,1.43,1.24,2.48,0.08,0,3.43,1.46,1.97,9.17
C07664,0,897272,58,10000,1009,145,3.85,4.86,3.48,96.23,77.03,19.19,0.6,0.91,3.47,3.13,2.95,-0.87,0.91,14.58,10.8,5.03,4.45,1.8,0.33,0,3.1,2.46,0.64,69.83
C07689,0,90400,7,3000,98,-47,1.04,3.43,1.4,97.6,24.54,73.06,0.6,2.09,0.91,1.22,1.16,-1.63,2.09,-15.95,10.5,6.08,1.34,1.64,0.65,0.65,1.37,0.93,0.44,54.13
C07707,0,436310,44,10000,503,105,5.05,6.02,5.05,94.1,25.69,68.42,0.6,1.83,4.67,4.67,3.34,-0.89,0.89,10.57,11.09,7.01,6.28,1.92,0.3,0.05,1.25,0.92,0.33,31.47
C07718,0,492508,55,13000,592,330,-1.39,-0.87,-1.39,101.43,77.5,23.93,0.59,0.5,-1.33,-1.34,-1.38,-0.46,0.5,25.39,11.56,6.93,4.66,1.37,0.39,0.23,1.49,1.27,0.22,57.35
C07731,0,2036962,117,57000,2206,391,2.89,3.56,1.94,97.49,84.25,13.25,0.59,0.59,2.51,1.68,0.89,-0.57,0.58,6.83,10.4,5.59,5.29,1.32,0.3,0.12,2.62,1.72,0.9,14.77
C07733,0,158220,39,3000,193,105,4.11,4.66,4.17,95.9,80.9,14.99,0.59,0.66,4.03,4.08,3.2,-0.46,0.53,35.09,11.75,8.87,8.47,1.01,0.12,0,0.12,0,0.12,50.89
C07748,0,496455,55,18000,168,-9,2.46,3.71,1.69,99.34,66.21,33.12,0.59,0.59,0.67,0.46,0.46,-0.34,0.34,-0.5,3.25,0.6,0.32,0.49,0.58,0.58,0.83,0.05,0.77,44.7
C07776,0,1064201,38,490000,2064,1082,2.49,3.03,2.24,82.75,53.43,29.32,0.59,13.97,3.87,3.48,2.29,-0.54,0.83,2.21,18.63,3.85,0.32,8.76,0.98,0.95,1.11,0.74,0.36,6.29
C07778,0,126488,12,10000,171,148,-3.87,-3.87,-3.87,104.53,75.07,29.47,0.59,0.25,-4.19,-4.19,-4.22,0.03,0,14.87,13.01,1.51,1.08,1.26,0.5,0,1.38,1.13,0.25,248.66
C07780,0,4659354,119,25000,6737,4736,8.54,8.58,8.54,90.53,68.99,21.54,0.59,0.19,9.87,9.87,6,-0.02,0.05,189.26,13.88,2.78,2.13,1.64,3.42,3.24,0.69,0.43,0.26,159.15
C07784,0,566217,33,10000,301,92,8.93,9.74,10.49,96.4,47.49,48.91,0.58,0.38,3.8,4.47,3,-0.29,0.35,9.22,5.11,1.58,0.72,1.66,0.07,0,0,0,0,48.78
C07824,0,432016,24,21000,399,39,2.49,4.24,2.49,97.45,73.63,23.82,0.58,1.29,1.84,1.84,1.8,-1.28,1.29,1.88,8.87,2.01,1.49,1.79,2.82,2.7,3.16,2.63,0.53,47.93
C07825,0,646854,38,50000,495,122,-27.87,-25.85,5.74,116.41,83.28,33.12,0.58,1.24,-17.06,3.51,3.49,-1.24,1.24,2.44,7.35,2.73,2.48,2.79,0.28,0.19,2.59,2.14,0.45,5.7
C07835,0,204776,29,15000,221,145,1.21,1.32,1.13,99.24,65.23,34.01,0.58,0.29,1.05,0.98,0.9,-0.05,0.1,9.7,10.4,4.22,3.38,1.47,1.42,0.1,2.16,1.54,0.61,83.16
C07842,0,1247676,98,53000,1472,631,0.86,1.58,0.84,99.02,89.56,9.47,0.58,0.75,0.81,0.79,1.2,-0.62,0.69,11.91,11.33,6.09,4.82,3.23,0.43,0.13,1.34,0.36,0.99,30.07
C07864,0,845047,137,88000,1205,209,0.58,2.08,0.55,97.66,46.89,50.77,0.57,2.25,0.66,0.63,0.48,-1.71,1.71,2.38,13.69,4.58,4.12,0.9,3.27,2.27,0.71,0.2,0.51,83.46
C07878,0,2100701,34,65000,1156,27,0.55,2.4,0.55,99.41,80.53,18.87,0.57,0.92,0.24,0.24,0.24,-0.81,0.81,0.42,5.28,1.47,1.2,2.77,0.28,0,3.91,3.26,0.65,2.83
C07945,0,482583,6,20000,558,162,13.44,14.02,10.95,87.58,46.53,41.05,0.56,0.54,12.45,10.14,4.8,-0.5,0.54,8.12,11.11,3.03,1.93,3.64,3.13,3.13,3.76,1.72,2.04,30.84
C07947,0,431972,29,12000,301,-105,-5.52,-3.28,-5.65,102.39,83.63,18.76,0.56,1.25,-3.08,-3.15,-3.25,-1.24,1.25,-8.77,6.69,2.86,2.44,1.53,1.39,0.7,2.24,1.29,0.95,22.04
C08001,0,546796,38,10000,466,227,5.66,5.87,5.54,96.45,80.6,15.85,0.55,0.23,3.86,3.78,2.08,-0.13,0.14,22.78,8.19,2.06,2.03,2.08,0.04,0,0.96,0,0.96,88.52
C08013,1,400850,32,20000,391,-81,-22.02,-18.86,-22.02,115.28,93.19,22.09,0.55,2.46,-17.19,-17.19,-17.23,-1.97,2.46,-4.06,9.37,5.5,0.86,1.34,0.13,0,0.64,0.35,0.29,2.97
C08062,0,744818,54,55000,1033,236,0.98,3.05,0.98,96.95,77.68,19.27,0.54,2.51,1.08,1.08,0.76,-2.28,2.3,4.31,13.32,3.89,3.83,3.98,1.22,0.46,0.78,0.63,0.15,94.4
C08068,0,328957,34,75000,325,-2,1.49,3.7,1.57,97.53,74.75,22.78,0.54,1.84,1.18,1.25,1.1,-1.74,1.75,-0.03,9.51,6.43,4.56,1.87,0.24,0.06,1.67,0.63,1.05,32.57
C08072,1,513706,30,10000,209,-34,-17,-14.48,-17,104.5,94.22,10.28,0.54,1.58,-5.55,-5.55,-5.56,-0.65,0.82,-3.41,3.92,1.01,0.33,1.42,0.08,0,1.7,0.72,0.98,7.62
C08082,0,23816,4,7000,8,-3,1.74,3.38,2,99.66,23.3,76.35,0.54,0.43,0.46,0.53,0.12,-0.42,0.43,-0.56,3.15,0.52,0.01,1.74,0.72,0.72,0.42,0,0.42,4.48
C08084,0,3533064,171,70000,4983,2791,9.53,,9.53,89.45,89.45,1.34,0.53,0.32,10.76,10.76,6.47,,0,39.88,13.54,6.25,4.65,0.88,0.06,0,0.03,0.03,0,189.36
C08109,0,1292967,55,10000,1523,2,-3.55,-2.7,-1.1,103.05,92.28,10.78,0.53,0.82,-3.35,-1.04,-1.06,-0.59,0.8,0.25,11.31,5.93,4.81,1.95,0.5,0.3,1.45,1.05,0.4,71.25
C08129,0,567884,26,20000,261,102,5.71,6.33,5.71,95.76,85.22,10.54,0.53,2.67,2.1,2.1,1.47,-0.21,0.23,5.11,4.42,0.6,0.56,1.8,0.32,0.32,0.56,0,0.56,14.22
C08159,0,298344,19,20000,318,53,2.99,4.05,2.83,96.77,68.12,28.65,0.52,1.2,2.56,2.42,1.84,-0.9,0.9,2.69,10.25,6.44,5.54,1.46,0.74,0.65,1.99,1.43,0.56,38.03
C08210,0,791511,21,24000,984,397,1.02,1.14,1.68,99.17,58.82,40.34,0.52,0.33,1.02,1.67,1.12,-0.11,0.12,16.55,11.94,0.68,0.16,4.48,3.88,3.76,2.12,1.12,1,77.8
C08220,0,158468,26,15000,188,25,0.62,2.33,0.62,98.24,72.41,25.83,0.51,1.68,0.6,0.6,0.6,-1.63,1.63,1.72,11.43,7.37,4.24,2.86,0.4,0.13,2.91,2.45,0.46,3.84
C08241,0,991163,19,10000,605,-28,14.81,16.16,14.84,92.54,92.5,1.34,0.51,0.73,7.24,7.26,7.25,-0.66,0.66,-2.87,5.87,3.29,3.27,1.05,1.08,0.39,0.53,0,0.53,2.85
C08267,0,1612288,68,72000,3005,1211,0.08,0.95,0.22,98.91,86.53,12.38,0.51,1.48,0.12,0.33,0.12,-1.16,1.3,16.82,17.9,12.5,11.87,1.74,0.76,0.37,2.47,1.92,0.55,32.24
C08301,0,8064709,434,529770,11235,9062,9.2,9.2,9.1,90.25,70.02,20.23,0.5,0.01,10.25,10.14,5.95,0.05,0,17,13.37,7,3.07,1.75,0.77,0.23,0.89,0.31,0.58,98.33
C08304,0,1189352,85,17000,1204,302,7.83,8.68,7.83,93.47,76.67,16.8,0.5,0.69,6.35,6.35,4.01,-0.57,0.69,17.76,9.72,5.53,2.21,2.25,0.64,0.06,1.14,0.16,0.98,27.83
C08335,0,445276,38,48225,570,230,2.25,2.89,1.26,97.54,79.17,18.37,0.5,0.66,2.3,1.29,0.7,-0.51,0.66,4.79,12.3,4.39,3.11,3.01,0.42,0.42,2.06,1.56,0.51,111.81
C08392,0,577025,28,21000,463,415,-1.8,-1.67,-1.58,101.57,76.82,24.75,0.49,0.08,-1.15,-1.02,-1.06,-0.05,0.08,19.81,7.71,3,1.78,1.65,0.57,0.46,0.34,0,0.34,15.36
C08410,0,5793147,338,798288,8860,6710,5.08,5.21,5.14,93.95,78.23,15.72,0.49,0.33,6.21,6.29,3.65,0.11,0.16,8.06,14.68,11.19,8.33,1.69,0.31,0.21,1.65,0.48,1.16,30.73
C08411,0,657772,113,30000,520,149,0.71,1.54,0.15,99.51,77.84,21.68,0.49,0.53,0.45,0.09,0.02,-0.52,0.53,5,7.6,1.97,0.38,1.32,0.3,0,1.26,1.23,0.02,72.81
C08419,0,17643413,571,200000,18187,8086,5.77,,4.17,95.41,51.8,43.61,0.48,0.31,4.76,3.44,1.4,,0,40.43,9.9,6.99,5,0.52,0.03,0,0.39,0,0.39,64.68
C08440,0,1358393,77,40000,1543,315,0.06,0.16,0.06,100.33,85.55,14.78,0.48,0.09,0.06,0.05,-0.11,-0.08,0.09,7.89,10.91,4.61,4.42,1.46,0.27,0.02,2.36,1.14,1.22,116.75
C08470,0,3424050,43,10000,3928,526,4.43,5.23,3.52,95.62,73.93,21.69,0.48,0.79,4.07,3.23,1.44,-0.74,0.74,52.67,11.02,0.22,0.02,7.29,1.79,1.76,3.92,1.4,2.52,51.09
C08527,0,709972,62,10000,1143,836,0.77,1.33,0.68,98.74,66.58,32.16,0.46,0.73,0.99,0.88,0.86,-0.58,0.73,83.67,15.47,8.13,4.82,2.22,0.8,0.33,0.97,0.97,0,89.84
C08532,0,702849,22,10000,517,132,5.02,6.18,5.02,96.82,74.25,22.57,0.46,0.68,2.96,2.96,2.19,-0.68,0.68,13.28,7.07,3.7,2.7,1.3,0.77,0.12,1.82,0.81,1.02,38.24
C08558,0,2018819,154,99700,3251,2308,-0.24,-0.06,-0.05,100.53,80.4,20.13,0.46,0.24,-0.31,-0.07,-0.09,0.05,0.24,23.15,15.46,10.03,8.91,2.15,1.33,0.73,2.24,1.34,0.9,47.5
C08565,0,372056,28,15000,316,10,2.49,3.24,1.48,98.26,71.86,26.4,0.46,0.51,1.69,1,0.97,-0.51,0.51,0.72,8.16,3.42,1.73,0.66,1.07,1.07,1.3,0.53,0.77,88.82
C08566,0,1954500,89,20000,1093,366,8.74,8.94,7.89,96.46,85.51,10.95,0.46,0.09,3.91,3.53,1.83,-0.07,0.09,18.34,5.37,1.94,1.63,1.87,0.17,0.04,2.68,1.82,0.86,29.14
C08575,0,16490481,410,558125,23473,19665,2.13,2.13,1.33,97.88,88.88,9,0.46,0.14,2.43,1.52,1.05,0.08,0,35.18,13.67,8.48,7.81,1.96,0.53,0,0.8,0,0.8,2.88
C08596,0,392011,16,45000,381,4,6.46,8.44,6.46,93.63,87.12,6.51,0.45,1.78,5.03,5.03,4.98,-1.55,1.55,0.09,9.34,6.52,6.37,2.66,0.06,0,1.96,0.44,1.52,3.64
C08612,0,232052,9,10000,61,9,-16.2,-16.2,-15.97,103.88,61.66,42.22,0.45,0,-3.43,-3.38,-3.38,0,0,0.94,2.54,0.27,0.03,0.7,0.02,0.02,1.43,0,1.43,46.47
C08614,0,125296,5,3000,68,7,0.37,1.67,0.58,99.72,69.46,30.26,0.45,0.57,0.16,0.25,-0.38,-0.57,0.57,2.44,5.24,0.56,0.19,1.32,0.79,0,0.08,0,0.08,70.51
